,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
311,01134500,0.7030659245876835,0.03595155256039611,0.8419012078614057,0.26390522718429565,0.3465369752660653,7.31897158622739,6.369761669177981,0,0,216,86,134,68,-2.5458464268568086,-2.4168084225992956
312,01169000,0.753884322895095,0.04011398170966736,0.8142917093713398,0.2123667597770691,0.23874842765424026,7.691923761367774,7.26038726600292,0,0,408,414,118,79,-2.5891373399527238,-2.7229231356249106
313,01195100,0.6926075826615856,0.021687120751057488,0.8160444271387542,0.036603353917598724,0.26772429168925466,5.174383258819489,4.471186429819813,19,0,1209,110,107,42,-3.76517108217118,-2.659648242538146
314,01350000,0.7297701871404341,0.04078018810575964,0.7564708185137775,0.11563683301210403,0.18127922755303177,7.855329990386963,7.243617169394563,0,0,727,593,174,112,-3.042685117107999,-2.801880616813824
315,01414500,0.6918854407547841,0.13593807842382713,0.834813773355146,0.1950066089630127,0.21909861746703432,6.825231552124023,6.279352249330443,0,0,490,386,87,86,-2.802875178529545,-2.520827834924261
316,01434025,0.7001524022944785,0.04006796060802942,0.7889303563254534,0.2540408968925476,0.2730450652699499,9.39951229095459,9.387092069975832,0,0,420,465,135,90,-2.3699839225425086,-2.715849493193869
317,01548500,0.8647413314361374,-0.019127251788072473,0.9857174282843936,0.0876188650727272,0.15753690188506042,4.787744998931885,4.690905151758742,0,0,757,259,131,123,-3.5077832659947266,-3.0349316818532976
318,01639500,0.7326663719136561,-0.09254575747324185,0.785938452795036,0.148240327835083,0.18109974122614358,3.558694362640376,3.5864143603141434,0,0,219,195,106,48,-2.5129674762355156,-2.394612090413671
319,01666500,0.7973218329175604,-0.13479175952948877,0.8072299984914848,0.12142869830131531,0.24518750822358704,3.1624257564544678,3.607800710680988,0,0,393,55,60,64,-2.5239671548884917,-2.2281216441462393
320,02028500,0.5540665435340715,-0.24461220587443686,1.2578000148276272,0.055824678391218185,0.27057260188738813,4.296506404876709,4.491925136030822,0,0,844,88,102,57,-3.1396724139946928,-2.2947783987170722
321,02070000,0.5630640085101941,-0.09665952558611801,1.1586372890505297,0.28000950813293457,0.36380868392712395,2.364330124855032,2.810986186592247,0,0,60,0,54,65,-1.5665474849069074,-1.2519071343719639
322,02077200,0.5829997863486831,-0.14269577428477181,0.6007378253357907,0.0,0.14660068437068693,3.0492211818694956,3.3992126627064887,404,0,1331,8,327,158,-4.766879600797653,-2.7433458922184824
323,02082950,0.5453444809861356,-0.06976733798267774,0.6422533578882796,0.014949659816920757,0.1594327793619098,3.0545357465743987,2.5326832098460397,0,0,1048,132,196,75,-3.4136730208362,-2.062758479749596
324,02111500,0.7556357898160282,-0.08277308572868945,1.1148368643759297,0.34961947798728943,0.3660846891150492,2.819204473495478,3.227020674401207,0,0,34,0,34,35,-1.721163683464428,-1.7697236980534978
325,02342933,0.46837354627497907,0.031818989072407614,0.41888010558672856,0.013500457629561424,0.22373821165566626,3.5793090105056673,2.650894402041527,0,0,1053,0,434,63,-4.200892003393608,-1.8820944874200582
326,02374500,-0.021335823389885267,0.04241756585431643,1.6960971874995452,0.3168005347251892,0.22033202206847527,4.096928596496582,3.8542407420970863,0,0,16,15,61,134,-1.7478291640072552,-2.117988072165734
327,02430085,0.664359511019605,0.07657831050884231,0.9907912921163299,0.1745600551366806,0.2865464607696678,5.296995162963867,3.7555185861703873,0,0,176,0,172,104,-3.001208106091938,-2.1172392404803944
328,04216418,0.6204073702242195,-0.011380990757564552,0.8500256314113429,0.14746923744678497,0.13330592566919544,4.990604972839348,4.98540252887185,0,0,496,570,146,91,-2.953210933237848,-3.0311093169866825
329,03028000,0.8072934311397707,0.117128846034013,0.8089410316812855,0.16500559449195862,0.24612085637000547,5.820197582244873,5.129978304636669,0,0,601,83,65,75,-2.9843069210775344,-2.588752868535318
330,03241500,0.7729690955201497,0.08527576894091925,0.9601288876663954,0.06579337269067764,0.09777903753768749,4.203299427032462,3.6521756240751673,0,0,761,258,207,205,-3.278197255591382,-3.0353898974372107
331,05399500,0.4231391199130612,0.089421402863393,0.3754925390907063,0.018985019996762276,0.12898754250190073,2.666762256622312,1.9205276620373215,0,0,387,0,668,123,-3.5128390439815234,-2.085583965826096
332,05507600,0.6745208423287551,0.15702709480734434,0.6132490304615716,0.0,0.030931762058496577,2.9813943624496413,2.845595064939026,559,0,1716,99,933,574,-6.977530584830442,-3.824375651744485
333,07291000,0.2742317600205937,-0.16205563143318522,0.7612063656717614,0.20362569391727448,0.10774739068199836,3.7148636817931986,5.403464356290139,0,0,0,126,297,383,-2.1278695190377896,-3.619113251294418
334,07362587,0.7213860507687746,-0.014049559011767744,0.6586016780456118,0.0,0.1167675631196246,5.883699560165386,5.756925387791309,709,0,1613,532,895,223,-6.977530584830442,-3.1770894849032882
335,06280300,0.8191073077699724,-0.07584018417180388,0.8689015760816452,0.20364327728748322,0.27754147555763675,5.345635890960693,5.121409774372186,0,0,0,0,453,245,-2.4228108689362386,-2.9691260991606945
336,06477500,0.005911962166303297,-1.1251362807790506,1.435079912913741,6.439741264330223e-05,0.0037913269705292002,0.34678006768226277,0.6693222663432585,164,5,1208,615,1370,713,-6.19310130726992,-4.623506866305255
337,06479215,0.40045360331979674,0.14731921435261422,0.542744610884507,0.0012471097288653255,0.022985638711255394,0.8618914246558992,0.7319747952442516,3,0,1342,3,1151,388,-6.847507984177824,-2.684797679758665
338,06623800,0.5942022143348137,-0.4878677439516436,1.3814233650182957,0.1949859857559204,0.27895882855482057,8.449392318725586,12.029306864951986,0,0,0,7,664,899,-2.039225710520418,-2.6261382826989146
339,06814000,0.5999392487017163,-0.19893325013782057,0.8743829426066774,0.0029754813062027106,0.02257799614427216,1.3052399754524195,1.9161639138486886,9,0,1073,189,538,568,-4.453563316282033,-3.3752134716786246
340,06847900,-0.2731160162550843,-3.4339723253733965,0.8339926720014103,0.0,0.017023278865161993,0.020822741091251373,0.1304487836384742,604,0,1298,1,82,76,-3.5871819982796995,-1.1889577370904727
341,06903400,0.5788427515463206,0.0504330460614248,0.9575988380143146,0.0005192483658902347,0.022510746832039158,4.664927387237538,2.932915606820297,37,0,1509,426,938,553,-6.809137066263968,-3.9345777074868065
342,06917000,0.7671882214749587,-0.4302979469114977,0.8819235475833392,0.00018057937268167734,0.11941658058131949,3.253438329696639,3.7686240908955813,124,0,1909,138,652,207,-7.9829699708638096,-2.951007219962952
343,07066000,0.47740909179256663,-0.04694124257190371,1.3433080532741088,0.3039298951625824,0.21233846237009382,3.2316296577453487,3.4784646145731286,0,0,0,1,116,137,-1.993031575686833,-2.1677354226844807
344,07346045,0.6992641422390689,-0.15563932235926725,0.9555315839210673,0.0,0.10415190783973897,3.2623023986816406,3.4464308448680177,381,0,1556,123,337,205,-5.392392014527578,-3.410715799582505
345,08101000,0.5302836769592713,0.0454512752959325,0.7859332691759809,0.0,0.01083974118414589,0.9458628594875291,0.8930515790396926,478,0,1700,235,865,525,-7.507724782340705,-3.6662323581883514
346,08171300,0.5303499888710843,0.25215530407582015,0.7824769686705884,0.0,0.033899871807997625,1.454248309135437,0.9203629460604842,1085,0,1487,0,591,301,-5.14965508753782,-3.2754238840055305
347,09505350,0.1368982237590023,-0.1677574770526111,1.1529788900165978,0.0,0.02341782536779554,1.1446866989135742,0.9608035966859415,3895,0,3895,0,5479,545,,-1.5514713875741173
348,10343500,0.0802160437252949,-0.7291922238954364,1.3374829739032799,0.14400488138198853,0.1813231284580235,4.050137519836426,7.992355699205831,0,0,0,0,407,694,-2.4797283907956764,-3.751853766370139
349,12020000,0.47603559529488537,0.19614420791954965,0.503039474659043,0.2090778946876526,0.7292845668954854,20.07147789001465,13.850794332431622,0,0,1140,0,278,104,-4.481062898827942,-2.918838120125851
350,12375900,0.7561218407687726,0.025330345869443605,0.9738044121380709,0.6741312146186829,0.4134481644477514,8.988415718078613,9.011009141831167,0,0,0,0,171,497,-1.6668072299656866,-2.9653617779747874
351,12377150,0.5144298294751108,0.2937152298825899,0.3941260041164802,0.6096981167793274,0.9995622162519567,14.480330467224121,6.650533011548543,0,0,0,0,321,0,-2.688797739849587,-2.1558322506348886
352,13235000,0.7182835948658975,0.3846054222116308,0.7088000303305022,0.5295146107673646,0.26278510257120796,5.954125881195068,4.197664497987224,0,0,0,0,146,319,-1.8205266637723183,-2.1519548811953815
353,14185900,0.8397158580363465,0.05561707447437992,0.8035966678742856,0.27626946568489075,0.548889099369964,22.01581707000727,18.19649797745894,0,0,1354,969,124,47,-4.3391058123285635,-3.5706811894991004
354,11480390,0.8536675787379079,-0.002594880588256564,0.8852367734625829,0.0,0.10675051991847273,11.082465171813965,9.694302713965717,974,0,2079,567,1087,678,-10.881743016187723,-6.1170718174524605
355,01047000,0.8052426492221609,0.054598392834981455,0.8570149568151704,0.19784098863601693,0.26670781787103176,8.48922557830809,7.430691648941384,0,0,297,141,248,147,-2.9816648519869386,-2.898715939048362
356,01440400,0.8267799737395418,0.004049908988101618,0.9206040207286285,0.20076553523540497,0.2378491577731231,6.5248799324035645,6.539047930553622,0,0,558,448,72,59,-2.5535724344174207,-2.6261999707945547
357,01532000,0.6887101219920287,-0.14615923690992735,0.8325678022922083,0.04219678044319153,0.15287836550712278,4.6152729988098145,5.312031385571078,0,0,842,343,215,152,-3.3940193248549493,-3.112127509785909
358,01568000,0.7886202675679232,0.018726464037866094,0.7939728064350011,0.12783043086528778,0.14153254008798538,4.656679630279541,4.50768998469489,0,0,422,474,122,82,-3.1697962472303174,-3.152919981870412
359,01596500,0.7386476432854079,0.133159557192521,0.6687980035354454,0.044268302619457245,0.14604412671241251,6.313045024871826,4.489385314458762,0,0,1085,360,282,116,-4.153169793339006,-3.51756208172759
360,01632000,0.5901874796526454,-0.18554397918706605,0.739641159568825,0.014400488696992397,0.09670695282963782,3.280611276626587,3.8468408280584243,0,0,1000,453,350,171,-4.389691563282909,-3.193401498379197
361,02015700,0.6931387821133727,0.2154752033403104,0.6970903133645486,0.28350961208343506,0.16292234895097404,3.927037811279292,3.1627711436602173,0,0,0,11,108,72,-2.4296394643494637,-2.830547841467061
362,02018000,0.7355162243829222,0.012235315602033248,1.085815277098427,0.10915263742208481,0.112556094727099,3.7341692447662354,3.59347904670057,0,0,163,93,194,187,-3.5791919058325314,-3.179462443463187
363,02137727,0.85513726319442,0.0253710886857386,0.7697285270468467,0.38251298666000366,0.415524849982272,3.8033790111541705,3.775267862981826,0,0,97,0,41,35,-1.928873668567547,-1.747285781059397
364,02152100,0.6301008372491343,-0.37135192474825784,1.0955465452042037,0.24992583692073822,0.4241175366934429,3.016292476654044,4.187944493736392,0,0,76,0,65,53,-1.8442114006041725,-1.7759359946489186
365,02216180,0.6684418408208027,0.10706544515015308,0.7481909376419407,0.0,0.08353344967090653,3.5726821422576904,2.450105626214087,1924,0,2346,3,1613,257,-inf,-2.764186698771376
366,02246000,0.7715214857391727,-0.013713924492577455,0.8963659574591194,0.0640699714422226,0.1688869507544935,2.900233936309809,2.244798710098584,0,0,366,0,249,107,-2.731964863578341,-2.129958989207215
367,02296500,0.7530846231814854,0.10387104689185146,0.77959880507513,0.010280803684145221,0.07442354581932498,3.811629366874679,2.841604378700809,0,0,1074,9,872,446,-5.140755279151702,-3.0437674136800985
368,02481510,0.7643651124422889,-0.021135458448217757,0.8601164403924063,0.1288680136203766,0.23466136210352392,5.645646095275879,5.296230359191174,0,0,315,59,257,174,-2.8620049490432082,-2.471728823176976
369,04161580,-0.17659820415230043,-0.5674589396796569,1.5600002241997928,0.09228828549385071,0.20446048341343584,1.8088504076004028,2.687687241658532,0,0,251,3,31,32,-2.5616333327426974,-2.0110445901328715
370,03069500,0.6703021019717147,0.23615464873238043,0.622812282378841,0.13481760025024414,0.2714903671617438,8.285391807556152,5.698113413303252,0,0,719,142,94,63,-3.108373421016182,-2.672594552692962
371,03280700,0.7100181913600268,-0.1692067067531902,0.6754947604552504,0.036999624222517014,0.17687888823946224,4.302747774124137,4.18912923389939,0,0,983,325,277,81,-4.307229285654948,-2.7769021238651383
372,03364500,0.728516577510987,-0.1447035438027808,1.0516751859018594,0.0009202172164805268,0.0869202533058247,4.725160121917725,5.7013286314497105,230,0,1368,387,321,396,-4.240504521035425,-3.6267343431281533
373,05487980,0.7538902815084663,0.0892669300994396,0.7454909941174697,0.007662422023713589,0.051672368118678626,3.292003631591797,2.7699023200018704,0,0,1089,51,712,455,-5.463058408003828,-3.2891982980247674
374,05525500,0.805195454512488,0.002427321962186958,0.9340002158019184,0.02330796606838703,0.10370995091774868,4.089488506317139,3.773322431402268,0,0,1158,24,413,303,-4.222771331623744,-2.8060066095801486
375,07375000,0.4674010214849378,-0.01435306231025514,0.9564665816171677,0.3265555799007416,0.10573191915457665,4.483707094192499,4.6598414234497945,0,0,0,312,219,257,-1.305402653184195,-3.0662785738469016
376,06344600,0.2429089333760036,0.13926729950293762,0.523161430611016,0.0,0.0012024207643215423,0.15543290972709656,0.21807786324429157,558,50,1063,444,620,556,-3.5770977640198565,-3.0543542030546673
377,06431500,-0.3005004262399271,0.3728722348751041,0.9080831448190388,0.23482614755630493,0.15005762115337445,0.6872960329055786,0.635419037574468,0,0,0,0,3,1,-1.0427154527107076,-0.9336108414878358
378,06746095,0.6250008491195735,0.42870469822607127,0.4968016900333137,0.19562765955924988,0.30859993756479814,17.45600700378418,9.640058411283126,0,1,44,3,859,706,-4.200892003393609,-2.4991086673486693
379,06853800,0.3600798673463961,-0.7364650736474396,0.9281637257073911,0.0001665254676481709,0.019068938008016845,0.20815683901309967,0.5052813225483453,186,0,1395,18,244,276,-5.140755360868896,-2.606583214732876
380,06876700,0.057265448743001546,-0.2377752287556137,0.9119929629487166,0.0022887494415044785,0.032167915017843565,0.48752825856208665,0.46843706603272844,0,0,691,0,400,178,-3.2437618900455867,-1.9450708416319404
381,07060710,0.5413899879127256,-0.3989803295457435,0.5107143242742378,0.040664028376340866,0.35241916430754905,2.5553277254104523,2.77016851127894,0,0,213,0,466,67,-3.3291282796745594,-1.5900375766738732
382,07197000,0.7977305726688811,-0.09767499196579894,0.8303380921036547,0.08481056988239288,0.22790027904552096,3.092556810379012,3.152440263132978,0,0,287,0,198,122,-3.090902510614468,-2.0218089811435167
383,08066300,0.27422279554344287,-0.08151551641456632,1.1609330744201123,0.09325974434614182,0.07575698953314067,3.183887648582455,2.7668808886023575,0,0,0,163,339,239,-2.652935527390283,-3.349165182960007
384,08103900,0.5707445967076634,0.18699924888568636,0.962947029041026,0.0,0.004002237750688172,1.3905876874923706,0.9570337887478475,2108,4,2200,799,1731,620,-inf,-4.479045084369393
385,08164600,0.6533666109636569,-0.012421607863309515,0.8022095121468185,0.0,0.0035259978284233493,2.3393924236297607,2.6217885655215567,363,5,1263,1414,876,745,-5.072655973411276,-5.673164271942589
386,08176900,0.4042827052855348,0.013938474110999887,0.6377624593339491,0.0,0.0013438812218160832,0.6916999518871264,1.1092093073558558,428,30,1120,1251,563,819,-4.736115046472039,-5.70763266883145
387,08189500,0.4486928062221359,0.13051461646720547,0.7150562940491535,0.0009573585819453006,0.012496998911593102,0.5689366698265046,0.6861703877834882,17,0,786,25,489,447,-3.1812789548845997,-2.6977533952502766
388,09510200,0.5637003470172324,0.001409925530330397,1.2612686954617853,0.0,0.0030011474647443823,0.3463196843862502,0.27540325000218313,1074,0,1435,73,1597,501,-7.530020087101866,-2.6253939321022566
389,12056500,0.6961653946894324,0.15558865673812275,0.8199412024000159,1.024335503578186,1.095779258805251,27.425756454467773,22.04867882927305,0,0,423,281,54,65,-2.0075556896880182,-1.8508545388102688
390,13018300,0.44282137370842223,-0.1832703329581134,1.4213929587816483,0.30312347412109375,0.2784456150249004,4.011928558349609,5.625785636842728,0,0,0,0,162,555,-1.6769881267042623,-1.4780242839621827
391,13240000,0.8865120764445673,-0.029397208837745735,0.9561398020594926,0.23190970718860626,0.3429190956662277,13.377324962615946,13.598414580352086,0,0,9,0,837,871,-3.019192154183196,-2.6648972274426974
392,14020000,0.5649570868976339,0.3362440190868154,0.5299077727005659,0.29577338695526123,0.17089156464650035,5.484071588516227,3.312324476050627,0,0,0,0,128,20,-4.122854300627151,-3.9583178303932476
393,14138900,0.6781396344686111,0.24869707022407309,0.6905458297615622,1.3630269765853882,0.6722633402426476,27.158312225341735,19.20307048846074,0,0,18,632,77,55,-2.7101128120113778,-3.196704689605455
394,14306340,0.8022600877512092,0.10974910448262892,0.7694985202932971,0.1293201744556427,0.3262201005146385,19.23223114013672,14.87342651269172,0,0,1243,450,470,244,-5.460029930251924,-4.412555126297303
395,14325000,0.6625247623369841,-0.4231705786396257,1.316462901599008,0.11183811724185944,0.33724452342840977,17.50266456604004,23.348508156193663,0,0,1612,1259,356,247,-6.65592107446098,-5.215507775705265
396,11148900,0.3574239431983637,0.6511134633977419,0.28788069892454526,0.0,0.03550119688952495,4.57932186126709,1.435062371422446,1744,0,2230,0,1445,454,-18.796925023432664,-2.2158272011835165
397,11264500,0.8720024648360974,-0.03066526394166336,0.9352998454620466,0.040203019976615906,0.27655884629600336,9.13705062866211,8.724460036970697,0,0,1103,0,630,430,-4.930906899249287,-2.9389096798907
398,11475560,0.8383474907435253,0.06071812198875158,0.8634461313775222,0.09581171795725828,0.12465813476439687,17.30135726928711,17.119052203661017,0,0,1218,486,744,972,-5.957917864900391,-6.356075430452937
399,01022500,0.7854671057677107,0.19452780070255588,0.7602435655628443,0.20399370789527893,0.29212631224126345,7.2438578605651855,5.715050646991599,0,0,522,59,70,57,-3.047822069004344,-2.64136628321686
400,01365000,0.7618066722366614,0.05583285058562033,1.0241198990795306,0.29609358310699463,0.22069763578115656,8.663205432891832,8.814375378925579,0,0,440,538,83,107,-2.3336613646239077,-2.5977747727815537
401,01413500,0.777457493571109,0.1087582205243592,0.8545200026509396,0.15653905272483826,0.17425881325602896,6.261562347412109,5.909464063224611,0,0,608,516,89,90,-2.7720782105941026,-2.6068672843868006
402,01451800,0.6644832378060211,0.1034158359194332,1.0699183871881603,0.12124940007925034,0.11003370212953266,6.04642219543456,5.278149954067552,0,0,535,618,139,157,-2.9957921749919176,-2.907588162288398
403,01510000,0.8319802970682008,0.13338919703363142,0.846886972615132,0.13500458002090454,0.15798403083976578,6.435218381881679,5.5658199691175,0,0,636,499,132,112,-3.024265469569766,-3.0425376940718305
404,01518862,0.7487659659081911,-0.02072684696826308,0.7193301226182183,0.03650785982608795,0.1407693426855764,4.403891086578358,4.119743928680677,0,0,1131,245,243,119,-4.302475873253109,-2.9277353304871294
405,02013000,0.730524305770326,-0.07280467227184144,0.8166053981528677,0.08166943490505219,0.11831563677521349,3.4371165275573663,3.3913553365297964,0,0,251,197,270,121,-3.648402437351321,-3.3291658140305693
406,02053800,0.7661078344691348,-0.163644414503976,0.8345583694076811,0.13872030377388,0.269649131370945,2.609675645828247,2.7441859511125735,0,0,65,0,97,45,-2.55672759823547,-2.0855520252359834
407,02108000,0.5408369975836481,0.039735467176284164,0.7865035206767821,0.045595036447048244,0.18784004679407293,4.117752552032471,3.1984553364123274,0,0,893,121,134,62,-3.2897654198675306,-2.010549740109078
408,02112120,0.7535923702560513,-0.19090138117829755,1.037478085527277,0.3027055859565735,0.4315442251091705,2.7324716329574548,3.273890920262806,0,0,58,0,38,21,-1.8272609547906333,-1.6550991133525685
409,02128000,0.4905300414558794,-0.0583183054856349,0.48970850512646424,0.014264634810388088,0.2187271816579096,3.02321109771728,2.641094728651096,6,0,1014,0,241,90,-3.571681826576041,-2.0663667361406284
410,02193340,0.6468773882830043,-0.14533451242410145,0.8356469501320449,0.010593279264867306,0.0936883623547287,1.8398854732513428,2.4233317244209376,23,0,804,3,251,230,-3.2147633510955247,-2.6678785863909678
411,02369800,0.6224827304753959,-0.1487359099311402,1.1349107594029615,0.3006430447101597,0.1879361344616696,4.086159086227405,5.466734559150547,0,0,0,177,91,159,-2.183473112313625,-2.5090062552212555
412,02395120,0.6330428042905454,0.018474295102501367,1.2481790339140055,0.21127605438232422,0.12529754608895793,3.3118948936462402,4.0253459073159155,0,0,27,6,124,285,-2.1936936019717312,-2.99294778059985
413,02464000,0.6952388252849637,0.021062010668792326,0.6059345506273567,0.017798809334635735,0.2581989383184138,6.021930837631203,4.435373556854467,0,0,1198,9,349,82,-4.387842283701419,-2.7523094455179242
414,04027000,0.7585740755196543,-0.3517030286362944,1.0914235335812381,0.15671385824680328,0.1985127989783642,3.135860085487357,3.8179867468837303,0,0,16,18,230,141,-1.9581763698186954,-2.189473724141159
415,04115265,0.5014003447578901,-0.1900519754371517,0.7114741398004619,0.30945634841918945,0.4589142677462104,1.5472817420959473,1.5015326607721777,0,0,0,0,3,0,-1.080833271846411,-0.9270401565429646
416,04197100,0.6235014298771349,-0.011082134281989939,0.909901214829382,0.010782244615256786,0.07133918503354582,4.813955307006836,3.6969775223042385,0,0,1159,294,706,332,-4.396463383393248,-3.4824046920172935
417,04256000,0.7185843022384486,0.14981317139608274,0.8605694417502759,0.40486153960227966,0.31772878544828853,7.319470405578613,6.023889476732036,0,0,66,73,83,60,-2.132513238868767,-2.254738816238998
418,03078000,0.7647111252075541,0.17853893442416402,0.7585536712408592,0.08149956613779072,0.15972768440557422,7.046158790588379,5.239796641871413,0,0,1124,521,143,106,-3.5144447071330367,-3.405776517937191
419,03237280,0.5541963500122068,0.019926812137984893,0.7693565632579082,0.0,0.0978882500866578,4.725160121917725,4.12525086990791,437,0,1819,357,561,231,-7.942541765389474,-4.0097585286205275
420,03338780,0.7734829957561045,0.16324937519189595,0.7628482162540542,0.036069925874471664,0.06585592301589918,4.436600685119629,3.49125482758841,0,0,912,406,322,277,-4.039433370744104,-3.1384059766638135
421,03346000,0.8006587042678487,-0.22023693387529197,0.8699140660993909,0.0032689787913113832,0.04576375207461728,5.114465856552108,4.606766015872309,0,0,1467,864,654,324,-5.35655128325053,-3.601750045442379
422,03384450,0.638917740918717,-0.03309331312153177,0.6461127293989117,0.0,0.13707580251953128,5.441093444824219,4.770132569120466,298,0,1649,184,602,193,-6.4445286669719035,-3.347288614569953
423,03488000,0.6973004369599931,-0.011678354960942092,1.0019987071893828,0.12828490138053894,0.1577638546477526,3.7638788461685135,3.722503458853992,0,0,355,117,101,103,-3.1761093806815093,-3.270039109344257
424,03574500,0.5367352730627988,0.18302856343184148,0.4755547815971609,0.03543870151042938,0.33952782759472333,6.94303245544432,3.681942769836817,0,0,1307,0,322,51,-4.901796508674389,-2.0472898221141524
425,07359610,0.7090708860522994,-0.15761146263832612,1.065716897230439,0.2154117226600647,0.1108075833587766,5.671581983566277,7.657474432734224,0,0,35,750,220,291,-2.8296482168508374,-3.320125592019869
426,06289000,0.5458258975039253,-0.32699642784650557,1.0640430244035883,0.24404674768447876,0.3397139274853738,2.591568684577939,3.069956368708415,0,0,0,0,149,34,-1.1831127811035647,-1.6464188146358574
427,06447500,0.12721663726531574,0.5864393466861697,0.3725751952842432,0.02016068436205387,0.010475084683080935,0.2016068398952484,0.07804796251064887,0,0,11,4,32,39,-1.5942214275368567,-1.208757318404893
428,06921200,0.6968201694751454,-0.32659576076618835,0.7006587409330423,0.0005062671843916178,0.21604282695897858,2.7675938606262207,3.286566005224243,176,0,1422,0,617,143,-6.237539823865576,-2.205804173358611
429,08070000,0.5347197535469331,-0.188755392732979,1.0125992467428027,0.04361686483025551,0.0472463295290325,2.8688265562057396,3.0913400466455903,0,0,26,145,494,463,-2.9833303309984514,-3.8669963276624197
430,08178880,0.549578019624169,0.13790547823487848,0.5025673636452438,0.014117857441306114,0.0482756407884161,1.2625397324562042,1.2338901321339528,16,0,582,0,201,294,-3.095912714585769,-2.9672584192986133
431,08377900,0.5528814157919987,-0.35298300381224196,1.0410934974235624,0.07638417184352875,0.1694165327319791,2.469162702560425,2.844732705322896,0,0,108,1,326,136,-2.534084884575003,-2.679687655281493
432,09035800,-0.9940034893568772,-0.9887098083421114,2.1071192294089283,0.19374233484268188,0.261392778009536,4.197750568389893,8.909050888143135,0,0,0,1,418,803,-1.794094029397455,-2.770014195527317
433,09508300,0.2737740549891514,0.7047633525245179,0.25909905060214655,0.0,0.012393301633421549,1.0670554399490215,0.30110359118728813,1611,0,1728,0,1015,333,-5.372931293380293,-1.4826251952714138
434,09513780,0.29928245652651075,0.5632488774857562,0.4665766194271928,0.0,0.0014790955806232504,0.2628932595252991,0.09588552366113115,3623,0,3623,130,5479,400,,-2.64965222089882
435,10336645,0.7164068821719447,0.16257502834472898,0.7049333242788716,0.10161634534597397,0.2340301305838833,10.288655281066895,7.7477126584952805,0,0,35,0,950,607,-5.149654972529811,-3.2562835315693017
436,12013500,0.7947610909808632,-0.22968149783424127,1.1893976010659557,0.20354536175727844,0.5735142528237837,18.827945709228516,22.330732403690398,0,0,1161,269,232,211,-4.572189878562213,-3.855428788167023
437,12178100,0.5950435431289418,0.23242386166531182,0.617632569879785,1.4403834342956543,1.4952669714457891,16.72249984741211,11.708138390383887,0,0,11,0,28,8,-2.2294439832979993,-2.072549885918158
438,12451000,0.729660732636837,0.23824085255332544,0.6507970579346097,0.6267829418182373,0.8083521898532519,14.307962417602539,9.960594053721486,0,0,50,0,81,15,-2.9835441657830475,-2.387326419908696
439,14154500,0.8423365919902623,-0.19590580523764214,1.0797517269231245,0.08957649767398834,0.2706917128090264,9.629473686218262,10.667173101072452,0,0,1432,708,214,156,-5.741537664198512,-4.603797273177441
440,14236200,0.7539649543776684,0.3302366814998874,0.696069591836788,0.46246248483657837,0.32977697428488534,17.292076110839844,12.362219622581705,0,0,827,764,60,103,-3.332798989741918,-3.7946489277390327
441,14306500,0.9002564413470593,0.018914520028212912,1.0054335915793755,0.2206961065530777,0.3045628542554327,15.477022171020508,15.598805218457116,0,0,993,417,250,324,-4.671356182392223,-4.535793005210724
442,11451100,0.7090252203214095,0.2829986873679224,0.5699521207839134,0.005023426376283169,0.07204482123360721,8.546103763580287,5.697027569240277,152,0,1354,257,1067,628,-7.162688279383861,-4.772448349768922
443,01052500,0.706181411634937,-0.06903146548448319,0.9145623476828684,0.2984311878681183,0.3221764988925406,8.896979618072475,8.992031499503051,0,0,134,173,225,143,-2.5849453102727518,-2.9000882563067334
444,01057000,0.7893511724029593,-0.08065763070684122,0.8514988228549133,0.09257456660270691,0.3138198825297385,7.701689720153809,7.099824584910673,0,0,623,105,208,59,-3.012240792270775,-2.502773529156898
445,01545600,0.6800002060797654,-0.09667308395697928,1.0910421510609658,0.06545676290988922,0.22907322968416183,4.970623016357422,4.888705633725306,0,0,969,99,98,76,-3.2399950903797894,-2.5508904312985328
446,01664000,0.8142419681245449,-0.1505398050690512,1.0431613948398675,0.05175539031624799,0.16128037144049379,3.1450178623199463,4.040561327419397,0,0,796,137,88,100,-3.066563226590022,-2.78592590141796
447,02011400,0.7371462553228363,-0.27675071320899985,1.1072339936518218,0.12038625031709671,0.1618275002287986,3.1902356147766113,3.82076988672014,0,0,117,150,128,77,-3.163042366801173,-3.060277543360007
448,02056900,0.7512135620134637,-0.18575538892258575,1.0714884382825731,0.14791806042194366,0.31944119176651287,2.5976054191589313,2.814448099995739,0,0,196,0,79,50,-2.3838582448280192,-1.807829675357759
449,02064000,0.707680938575838,0.018602836621042423,0.7548208181629626,0.10882187634706497,0.1244657954403173,2.5429954528808594,2.931024035279173,0,0,251,14,116,171,-2.346948064710601,-2.6100630686806685
450,02245500,0.4489814072432946,-0.34930086377246683,1.2439321987720038,0.07757725566625595,0.20265073643468814,3.19618299007415,3.260406266359021,0,0,173,22,272,97,-2.738521163439427,-2.1437275351494844
451,02372250,0.7685170031738476,-0.05320443427425053,0.824435286467548,0.062004365026950836,0.19757264774809338,4.3210629940032845,4.039905442576552,0,0,801,74,160,82,-3.252407458558651,-2.386013898347388
