,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
16,01162500,0.7936940510328825,0.1348448564961968,0.791147123877164,0.08281208574771881,0.22674826595796235,6.624967098236084,5.054790883105481,0,0,816,179,109,57,-3.0865745037078267,-2.598598948266534
17,01169000,0.7888975282577496,0.03550041397565713,0.8421967921988119,0.2123667597770691,0.22923554963153406,7.691923761367774,7.557527740044222,0,0,408,424,118,84,-2.5891373399527238,-2.7630527192994303
18,01170100,0.8005206308347319,0.06401060340382272,0.8542384323638754,0.20544175803661346,0.25534203441526704,7.510037422180176,6.825270113422517,0,0,498,325,89,61,-2.646282715752259,-2.576280976967341
19,01181000,0.806473077098786,-0.010076840742158496,0.7777406824962407,0.15080298483371735,0.23726344110697817,7.61152954101562,6.95282220275128,0,0,587,438,141,63,-2.594844898195233,-2.510292383441926
20,01187300,0.7666587682601603,-0.0008816899644393445,0.7847770368737098,0.061735764145851135,0.20556156518623953,7.408291339874268,6.462756081188977,0,0,857,550,176,69,-3.1696016823717805,-2.6858885089948763
21,01195100,0.7096342883555924,-0.025503331561802223,0.9342873489327725,0.036603353917598724,0.20319930896347133,5.174383258819489,4.967330905664036,19,0,1209,456,107,56,-3.76517108217118,-2.900655590995073
22,04296000,0.7971689858391018,0.058354042077858555,0.852572277702917,0.3175927400588989,0.37865194606482994,6.213198423385617,5.247812041878061,0,0,78,0,89,44,-2.4246038743273255,-2.009048424644444
23,01333000,0.7428509607906579,0.13733186694481492,0.7885068109940622,0.24402236938476562,0.2331884641721231,7.032280921936035,5.715304291482262,0,0,368,383,68,42,-2.514311326893223,-2.448307366006169
24,01350000,0.7662673433621271,0.04675482699249928,0.7902837430413154,0.11563683301210403,0.16942556693208943,7.855329990386963,7.351093725859213,0,0,727,608,174,124,-3.042685117107999,-2.8917481668516363
25,01350080,0.690220647241935,-0.0330508629485182,0.8927401540217281,0.07583590596914291,0.14770519829012896,5.223927450180038,5.65796763760773,0,0,925,562,137,126,-3.421151099285318,-2.993167768991063
26,01350140,0.7168492221049982,-0.002003038425448539,0.7534759127101969,0.040251366794109344,0.14267696738026653,5.483519554138184,5.399272219197648,0,0,1000,591,160,93,-3.254302111652127,-2.8223663646751054
27,01365000,0.783590489217435,0.05209677880798381,0.9681264119352183,0.29609358310699463,0.24953968881294092,8.663205432891832,8.600871139555867,0,0,440,507,83,81,-2.3336613646239077,-2.5141666868390216
28,01411300,0.6032696779820306,-0.09151734289909252,0.89639325378425,0.33751145005226135,0.3680074498039043,3.2830660343170166,3.289341422035154,0,0,29,0,18,7,-1.7517511753200468,-1.9143896502153628
29,01413500,0.8087207912049532,0.09602045728207984,0.8587225050746167,0.15653905272483826,0.16857165585316758,6.261562347412109,5.935220583368821,0,0,608,578,89,86,-2.7720782105941026,-2.738931735641842
30,01414500,0.7215907629146389,0.10320112550346143,0.8422713247845,0.1950066089630127,0.22739502634134995,6.825231552124023,6.42869322724228,0,0,490,428,87,72,-2.802875178529545,-2.5491911898300406
31,01415000,0.7725314204285467,0.020713584707131184,0.950539442751369,0.11385928094387054,0.1667849788538377,5.920682907104492,5.898311943048961,0,0,643,595,91,74,-2.7766386343150073,-2.7197769557804685
32,01423000,0.8614700944301503,0.062005238172988746,0.9225891572054538,0.11101280152797699,0.16947239304202805,6.068699836730926,5.88912162159113,0,0,678,542,90,75,-2.8123596767162087,-2.7146354149503886
33,01434025,0.7396140598761831,-0.019639327642997938,0.8442766289488671,0.2540408968925476,0.3030657589619372,9.39951229095459,9.63597621859179,0,0,420,441,135,89,-2.3699839225425086,-2.5438223556232797
34,01435000,0.7953644491887214,0.1424080878339045,0.8031650928114102,0.4256901144981384,0.2506392189104654,9.265854835510254,8.474926469125606,0,0,208,480,93,87,-2.006232033122678,-2.530965169497339
35,01439500,0.8164726674278484,0.05229092568284352,1.026045982840363,0.12115795910358429,0.1835911236399,5.955317354202258,5.899348947719275,0,0,735,688,52,57,-2.503453353191071,-2.830378850910031
36,01440000,0.8189481840324708,0.02174402862753385,0.8229746677252096,0.1624273806810379,0.2349154124748694,5.332048225402824,5.166713523927173,0,0,570,371,62,43,-2.5592327916407247,-2.5982095477301796
37,01440400,0.8346441800588882,0.004114923737188436,0.9485526543846935,0.20076553523540497,0.19778260883998816,6.5248799324035645,6.593620579738037,0,0,558,639,72,65,-2.5535724344174207,-2.8293219065626682
38,01451800,0.6554620172247103,0.031123937018251897,1.0473033530530291,0.12124940007925034,0.11811559758184204,6.04642219543456,5.698267953352734,0,0,535,651,139,109,-2.9957921749919176,-2.8656358127586743
39,01466500,0.4483758588524859,-0.1518981843090295,1.1326750463892856,0.3418201208114624,0.3545177567605897,1.4879229068756104,1.7177475986243078,0,0,0,0,8,4,-1.080833099287003,-1.1603128819852249
40,01484100,0.6177367384568797,0.0880258421286164,0.7525716883831904,0.1658499836921692,0.24191342567726254,3.1292450428009033,2.901197373580983,0,0,344,84,42,26,-2.0274231449392413,-1.956630218320516
41,01487000,0.8080471201288769,0.13173216993647738,0.8579307457498938,0.26320523023605347,0.23894678399568486,3.2725181579589777,2.8832029126267726,0,0,91,144,18,11,-2.2558800248554416,-2.081218926638939
42,01491000,0.698232718261442,0.09629302365483752,0.6840050681832436,0.10035738348960876,0.19579522343706052,4.501028871536246,3.6257206349222244,0,0,672,123,115,60,-2.9584042346161787,-2.5814129825363867
43,01510000,0.8540521271093058,0.08127472861535522,0.8803679247194804,0.13500458002090454,0.1620637960209706,6.435218381881679,5.740807488076133,0,0,636,506,132,103,-3.024265469569766,-2.9307300146038804
44,01516500,0.7095384122531299,-0.24413373912060177,0.9330237722980146,0.018590794876217842,0.10057980487006704,3.4160584926604805,4.251821983284138,0,0,1040,458,254,194,-4.200892003393609,-3.333203707974454
45,01518862,0.767378826071168,-0.022422538289840324,0.7628185370796421,0.03650785982608795,0.1301784970581064,4.403891086578358,4.143497484477773,0,0,1131,288,243,135,-4.302475873253109,-3.107216904941882
46,01532000,0.7068149348041994,-0.16030978202138613,0.8882144984663606,0.04219678044319153,0.13012912355593914,4.6152729988098145,5.436209658551777,0,0,842,470,215,167,-3.3940193248549493,-3.270433127690446
47,01539000,0.8741302342170554,-0.03490608626244426,0.9824740593584974,0.12071577459573746,0.14671736009009803,5.311493873596191,5.59241324402632,0,0,639,639,91,88,-2.8120811326864623,-2.9870935730328583
48,01542810,0.7821187136841516,-0.02286216065702555,0.7864876734224201,0.0414804145693779,0.14424534456740348,5.9515380859375,5.370099063930626,0,0,978,494,280,132,-4.0641636291549394,-3.1962896629546407
49,01543000,0.8608813110717143,0.0026484043563689123,0.8688269193758641,0.05906450375914574,0.16390389804629146,5.805693292617779,5.359061054979536,0,0,933,383,177,118,-3.635643218538968,-3.178431324421635
50,01543500,0.8594024678642385,0.039127334912226634,0.842320777575041,0.06056482866406445,0.18073851961699872,5.601212024688721,4.976486544781736,0,0,1007,244,142,95,-3.4692655950838063,-2.9955061074109377
51,01544500,0.8563660893280125,0.025306863101526886,0.9139796440894223,0.07643641531467438,0.1469627207689234,5.4554754734039275,5.3188579073957625,0,0,925,441,121,121,-3.3291280855907224,-3.227253172195256
52,01545600,0.78353493994745,-0.047978526217341014,1.0481085861992945,0.06545676290988922,0.17887798984636444,4.970623016357422,4.837134875240759,0,0,969,294,98,95,-3.2399950903797894,-2.8919598761703913
53,01547700,0.808557494610231,0.005526246632180058,0.7028509233126243,0.03642980754375458,0.11321259117321,4.7144455909729,4.057248450888531,0,0,1138,710,238,94,-4.324595031139107,-3.2604136839472786
54,01548500,0.8760108397840214,-0.0529835669012742,1.0058474246954026,0.0876188650727272,0.1506886194552877,4.787744998931885,4.84160110371764,0,0,757,327,131,124,-3.5077832659947266,-3.142292388980646
55,01549500,0.8267242481479451,-0.07465036645630109,0.9695229280597746,0.06016119197010994,0.1270433296281785,4.690066337585436,5.203086146114931,0,0,992,557,159,136,-3.452831026074716,-3.2748688684434892
56,01550000,0.7876216126193346,0.0035504907169203927,0.8534581292312313,0.09286442399024963,0.15094266017060096,5.462613105773926,5.347750595678521,0,0,772,538,118,98,-3.1891604044763158,-3.059744082937806
57,01552000,0.7600839924799198,-0.12898842792243978,1.1163576220614744,0.1151418387889862,0.17406840710233193,5.12924289703368,6.270490477151134,0,0,651,462,83,105,-2.870410548165907,-2.9773411034758515
58,01552500,0.8057337192912082,-0.12197001680294951,1.0289940006429223,0.10720951855182648,0.1682776435833295,5.916377067565918,6.991545254240782,0,0,764,579,96,113,-2.708538995275054,-2.9875821613629645
59,01557500,0.830994904980398,0.02744203343257301,0.9221325536272263,0.11571820825338364,0.14673475256806334,5.573760509490954,4.947027528900024,0,0,835,645,129,89,-3.419591615833857,-3.199998326620863
60,01567500,0.7625287302333725,-0.062347699468787855,1.069734977482327,0.23310790956020355,0.17497372329623376,3.969134569168091,4.460638945177837,0,0,57,132,103,112,-2.5463780658900275,-2.8962962007676003
61,01568000,0.7956366940938544,-0.02101526779039671,0.8683683501975296,0.12783043086528778,0.1455682548593606,4.656679630279541,4.744588693463133,0,0,422,513,122,92,-3.1697962472303174,-3.1939117886381903
62,01580000,0.7124360589334525,0.03569574085677553,0.9731757098458201,0.3303607702255249,0.28592401550286967,3.023301839828491,3.078232422830474,0,0,98,22,31,30,-1.8035357016341778,-1.758818028178841
63,01583500,0.6463013873415406,-0.01494756650822531,0.9814576263170744,0.284457802772522,0.28179074829290846,2.5127105712890625,2.656164154375434,0,0,86,10,26,24,-1.7163497769067941,-1.792067749509051
64,01586610,0.7480139510458451,0.015337362456850722,0.7589132164148085,0.21938244998455048,0.2315074103358678,3.003851890563965,2.911899082651113,0,0,115,63,55,31,-2.2841568981992064,-2.0176247073991136
65,01591400,0.7150168517500626,0.031598548652060784,0.8158627999191357,0.18157821893692017,0.19268240914890422,2.4347987174987793,2.731169492843543,0,0,223,64,72,59,-1.9815954231129058,-2.1150448472062617
66,01594950,0.7225804499343376,-0.028656500465468512,0.7883003853624665,0.01643534190952778,0.20163100648783794,6.574136257171631,5.908864847507244,67,0,1345,616,141,50,-4.131226815239395,-2.9729185152992925
67,01596500,0.758806630576709,0.07277460740916569,0.7045901168541097,0.044268302619457245,0.14407627783575666,6.313045024871826,4.761571165498761,0,0,1085,540,282,115,-4.153169793339006,-3.6623836421623945
68,01605500,0.6459275130817763,-0.045497796672128915,0.7702463999861788,0.1583852618932724,0.14598662577702493,3.2421463489532445,3.3485108319039103,0,0,0,75,120,75,-2.8514645563351513,-2.8614833652016567
69,01606500,0.672278540493217,0.022571039892935598,0.7703294955514978,0.11613297462463379,0.14208947932319402,4.195303440093994,3.8311133597771754,0,0,393,224,145,94,-3.4188265674408176,-3.1052107551718895
70,01632000,0.5556824626827899,-0.21901001049985233,0.7811952677257425,0.014400488696992397,0.08126797937779387,3.280611276626587,3.98722938877043,0,0,1000,642,350,199,-4.389691563282909,-3.407503618442943
71,01632900,0.6157300407349907,-0.14542962304095822,0.802487591759667,0.1110614612698555,0.17650073011346662,2.393879342079157,2.741833540114787,0,0,113,0,114,77,-2.754108556211588,-2.3942016421477157
72,01634500,0.6771140619845284,-0.13966029988955223,0.8565586158713789,0.07866002395749096,0.08273224653483721,3.372467279434204,4.001020347400395,0,0,346,675,218,197,-3.532580517025468,-3.5517377361553706
73,01638480,0.6839619738762949,-0.22794931287231227,0.7096677022843949,0.02322983928024769,0.20403957664168315,3.432736587524408,3.719165099210748,0,0,998,57,171,80,-3.9120731406452016,-2.37103854281116
74,01639500,0.7545869361117414,-0.01428297342952286,0.7691877766259402,0.148240327835083,0.1684592321429949,3.558694362640376,3.304527591889439,0,0,219,232,106,48,-2.5129674762355156,-2.2556132067802133
75,01644000,0.7551603892221619,-0.1274165962540118,0.7790149174306805,0.021063968539237976,0.16351464661223025,3.4442434310913086,3.436039606938309,0,0,1032,127,159,87,-3.8108085342360263,-2.6043941493525335
76,01664000,0.8340846049375463,-0.11324488713216312,0.9611901566257008,0.05175539031624799,0.17124805954604322,3.1450178623199463,3.682867767315644,0,0,796,142,88,78,-3.066563226590022,-2.5531428194789103
77,01666500,0.8097779617770671,-0.10255821254448565,0.8614651713576922,0.12142869830131531,0.20168796995865254,3.1624257564544678,3.5661500242795174,0,0,393,115,60,69,-2.5239671548884917,-2.359359577246579
78,01667500,0.8403436402426661,-0.04650535059822719,0.8905844897447237,0.09086846560239792,0.15798066022987506,3.3338631391525158,3.5041610166699115,0,0,507,196,88,96,-2.8075773209858976,-2.5779952538112774
79,01669000,0.7101235055530705,-0.05057099159606388,0.8665025835744168,0.06096981093287468,0.2042346249737849,2.980746269226074,2.7242064131199526,27,0,651,137,52,23,-2.8229037044342378,-1.9392804356121
80,01669520,0.5715278037559848,0.06311583395965598,0.8528025097467057,0.01040402241051197,0.13421173906692577,3.3041442394256544,3.201423073317087,56,0,1015,356,57,65,-3.0913352169880395,-2.525417473508306
81,02011400,0.7927380195861506,-0.1624620247844644,1.0484342860264995,0.12038625031709671,0.13779067752543947,3.1902356147766113,3.5547477211370864,0,0,117,166,128,99,-3.163042366801173,-3.114802642194028
82,02013000,0.7336277877190294,-0.10143751612235996,0.8729951395162575,0.08166943490505219,0.11207705373154056,3.4371165275573663,3.4847357539114006,0,0,251,278,270,135,-3.648402437351321,-3.4239576168968053
83,02014000,0.7680224676310782,-0.06872900688199944,1.059022184813512,0.13588696718215942,0.11803106998699367,3.3366425991058284,3.7428623306354485,0,0,39,258,137,149,-3.2837064108500735,-3.4436108210161174
84,02015700,0.7288656209119652,0.13100268906567522,0.8273956601582563,0.28350961208343506,0.1372525764726132,3.927037811279292,3.6683959780564055,0,0,0,243,108,94,-2.4296394643494637,-2.980894895801597
85,02016000,0.8040328877412598,0.014194461485440832,0.9824419052036866,0.1557970494031906,0.09745363342527442,3.689929962158203,3.7613233298237696,0,0,10,546,166,161,-2.891921949156265,-3.51456773630631
86,02017500,0.7668260741509909,-0.04432595072472325,1.065430169858057,0.08550290018320084,0.12537475981412077,3.9880352020263623,3.7860511389291998,0,0,541,229,191,138,-4.22989032694194,-3.349093290833206
87,02018000,0.7028783174874622,-0.04752493110468181,1.1338251733392464,0.10915263742208481,0.1101625399488468,3.7341692447662354,3.684529117118015,0,0,163,258,194,175,-3.5791919058325314,-3.3307284970421818
88,02027000,0.7310833933928587,-0.12048441095408279,0.9164119056839574,0.09043855220079422,0.2533996856467477,4.982249784469588,4.96681947751811,0,0,690,250,100,43,-2.8528081584466514,-2.368610568761319
89,02027500,0.5687731361256563,-0.03416834180919843,0.8066945252699963,0.10896596312522888,0.22943038013009542,5.091681957244873,5.174346704627965,0,0,729,337,62,48,-2.704484955170511,-2.5399463184877216
90,02028500,0.6159046094083236,-0.2566176495967806,1.1900062207826803,0.055824678391218185,0.29899130860816114,4.296506404876709,4.501300310114527,0,0,844,55,102,53,-3.1396724139946928,-2.225772017456631
91,02038850,0.7305777565000817,-0.06894497499177353,0.836597992746772,0.06307590752840042,0.22519430269017426,2.3238492012023926,2.2888849351335834,0,0,470,0,109,80,-2.4573643563350873,-1.7927681539893516
92,02046000,0.6811298914834405,-0.16267941312930914,0.838667687455523,0.012544672936201096,0.127730445025133,3.4874191284179688,3.628760934945167,3,0,1255,234,262,139,-4.182074653033026,-2.5740419202842646
93,02051500,0.7513675897502288,-0.08612408617904287,0.9196764672797112,0.051360439509153366,0.1197790365259728,2.997737574577322,3.200202268446564,0,0,570,139,204,161,-3.102881266135168,-2.487628041086451
94,02053200,0.7765795597869873,-0.10393284338860893,0.8050102514643442,0.007980270311236382,0.08011567216291787,3.5659210681915283,3.45850484837028,0,0,1459,489,457,173,-5.915461048375508,-3.436844791116994
95,02053800,0.7550514234620499,-0.1715833240795593,0.9341888237085247,0.13872030377388,0.24152153143628138,2.609675645828247,2.797910362709815,0,0,65,0,97,63,-2.55672759823547,-2.2473565416095505
96,02055100,0.6887417766620976,-0.07057403878332182,0.9492335187179309,0.09692636132240295,0.19232951611304072,2.7462470531463623,2.9380548716263406,0,0,323,0,88,97,-2.8463037456295903,-2.1449061836377994
97,02056900,0.7786356381866872,-0.09535024068637789,1.0266497771838858,0.14791806042194366,0.2688759008600758,2.5976054191589313,2.6243778490548832,0,0,196,0,79,57,-2.3838582448280192,-1.7850607580190365
98,02059500,0.6030643151126943,-0.2559360469231902,0.9727758532294222,0.10556209087371826,0.18597992494988452,2.2218306064605713,2.601153150787351,0,0,207,6,99,74,-2.286985033085365,-1.857079861454351
99,02064000,0.7146182275011417,0.01421412127317782,0.7046025821544855,0.10882187634706497,0.15245371743203903,2.5429954528808594,2.59683947509943,0,0,251,9,116,114,-2.346948064710601,-2.316023286509948
100,02065500,0.6292201543212337,-0.011324751983143621,0.9364375918756894,0.1355578750371933,0.18057850647935747,2.3345003604888865,2.4758661900263723,1,0,221,1,90,103,-2.0274230477114124,-2.0004758237304645
101,02069700,0.6068867765930496,-0.2421699907790121,1.2386910191081069,0.341537901759148,0.4341105543717802,2.70798659324646,3.3365026661752424,0,0,20,0,34,31,-1.6884592521143416,-1.4902269186614736
102,02070000,0.54171459599619,-0.12179031051162582,1.138811640431784,0.28000950813293457,0.3535032231501966,2.364330124855032,2.6835284730311413,0,0,60,0,54,54,-1.5665474849069074,-1.2848096593876297
103,02074500,0.5784096302122964,-0.06939239184482987,0.8191578295800509,0.19581745564937592,0.2471052621779057,2.188047170639038,2.60165628415611,0,0,53,0,96,71,-1.570740832522555,-1.6207373314428617
104,02077200,0.6983626109669154,-0.10667366169485355,0.7774400986497153,0.0,0.0946666171010827,3.0492211818694956,3.5216183235170995,404,0,1331,203,327,242,-4.766879600797653,-2.945722463498747
105,02081500,0.7315748871722754,-0.10486567550241391,0.7465467543484661,0.0033330771373584886,0.10586132667979174,3.299124002456665,3.295894240189698,52,0,1369,161,437,216,-4.731017567364002,-2.7164450289655617
106,02082950,0.5888616521557464,-0.1334532263418661,0.7211097016360104,0.014949659816920757,0.12715242282554337,3.0545357465743987,2.9246549890113736,0,0,1048,231,196,114,-3.4136730208362,-2.4707330030397787
107,02092500,0.56981177344627,0.001924583897974403,0.7187524003473909,0.019688168540596962,0.12455288196743941,3.9494465351104706,3.545172770456892,0,0,1146,150,295,159,-4.049884878577137,-2.8552137551203844
108,02096846,0.6998479129149374,-0.29696983520703096,0.8931951279359018,0.0,0.1533652733866932,2.632052183151245,2.848869821770988,438,0,1547,0,461,173,-5.3442078606986465,-2.253757284961411
109,02102908,0.4718543748339845,-0.11690040210080839,1.226838294665181,0.4087294638156891,0.6413075152296817,2.8487205505371094,2.6715340272149515,0,0,12,0,20,23,-1.3054027536024961,-0.8828461831005527
110,02108000,0.5830768529783814,0.044362209868600365,0.7931526082031756,0.045595036447048244,0.13712913866657137,4.117752552032471,3.6622684951918454,0,0,893,284,134,83,-3.2897654198675306,-2.6783525006540514
111,02111180,0.8150539829881832,-0.0916843063022356,1.1125597706381067,0.29706311225891113,0.3605031077407323,3.898953437805176,4.298322700321145,0,0,74,18,52,50,-2.0237254338023436,-1.9178621497217276
112,02111500,0.821263179076315,-0.07208010359379233,0.909039680125789,0.34961947798728943,0.4881576814492742,2.819204473495478,2.877947386819714,0,0,34,0,34,22,-1.721163683464428,-1.4644324294361557
113,02112120,0.8105928704366991,-0.11664836867791345,0.8845845257315273,0.3027055859565735,0.4810202079738181,2.7324716329574548,2.7843056157513413,0,0,58,0,38,19,-1.8272609547906333,-1.4332474985131198
114,02112360,0.7975682851813408,0.06701706499222587,0.8711158657923193,0.3957621455192566,0.4539866465956775,2.842291831970215,2.5583123135716166,0,0,29,0,23,17,-1.4678558359544356,-1.3678154118063004
115,02118500,0.8311463923564567,-0.051661468925677766,0.9535891068915225,0.22558829188346863,0.25115699393363977,2.3784323215484586,2.7298355963600125,0,0,75,0,54,72,-1.797162775386643,-1.8440790168094778
116,02125000,0.7062002719094194,0.07798720173666504,0.6735427956144283,0.0,0.03385309388155198,3.2634201049804688,3.107641007547169,319,0,1535,525,619,446,-6.215971809646401,-3.710062166333534
117,02128000,0.572915248588536,-0.005261146777086984,0.6681948416037432,0.014264634810388088,0.13720406620336018,3.02321109771728,3.0220730593264165,6,0,1014,12,241,197,-3.571681826576041,-2.444454071089568
118,02137727,0.8781335482840603,-0.09367942174115158,0.885501505234719,0.38251298666000366,0.41802257076287236,3.8033790111541705,4.221634694068265,0,0,97,0,41,34,-1.928873668567547,-1.7528676230665543
119,02140991,0.8244004202637252,-0.07814765548578338,0.9483050843203167,0.38083380460739136,0.4616526994578841,3.6592957973480145,4.152167758962618,0,0,70,4,44,27,-1.9231848403332528,-1.6432681296676752
120,02143000,0.8209758131702709,-0.11648494615415841,0.9738308086803856,0.26124683022499084,0.3449662834952731,3.0793051958084043,3.7023745925325318,0,0,78,6,50,51,-1.8758763672668033,-1.7714623029289507
121,02143040,0.844847654148505,-0.062071214763451676,0.8747476290869617,0.22430722415447235,0.4406075486309764,4.339057922363281,3.9461329697473166,0,0,142,0,112,44,-2.2841571755426164,-1.710949693757482
122,02149000,0.8006221727617753,-0.1781886487390764,1.0051830585571986,0.3349480628967285,0.5633052589182945,3.2059316635131836,3.510681006769836,0,0,40,0,48,24,-1.9151295702043674,-1.3923874595804895
123,02152100,0.7341139334899006,-0.1973727745914461,0.969136807558007,0.24992583692073822,0.42585632304619725,3.016292476654044,3.4647122932468033,0,0,76,0,65,48,-1.8442114006041725,-1.5367715814776246
124,02177000,0.8184691315208728,0.03237795044209747,1.0082791934789808,0.6391521096229553,0.6925034785060293,6.441740179061864,6.1102411251393365,0,0,33,0,13,14,-1.8319383840120658,-1.795841760046122
125,02178400,0.8674261589363123,0.06826709431958346,0.8840296773709442,0.6673766374588018,0.7315437158834721,6.456325054168701,5.895617849832384,0,0,8,0,15,10,-1.7262609013965802,-1.6644433548767594
126,02193340,0.7688385054087797,-0.13766605524151082,0.841060974452847,0.010593279264867306,0.11486805837870409,1.8398854732513428,2.2109826869207057,23,0,804,0,251,191,-3.2147633510955247,-2.4036348286852225
127,02196000,0.7993893282056703,-0.33474431984041936,0.902404249146828,0.005028611049056053,0.0765886511893958,1.768683910369873,2.2055475447576516,0,0,1091,0,498,265,-4.619529299392829,-2.855675529745915
128,02198100,0.5963211121877621,0.026200550873713164,0.6528264080225769,0.09204857796430588,0.03438798984320991,2.5159945487976074,2.9328354305753543,0,0,0,320,417,564,-2.0687146641112406,-4.093589676546361
129,02202600,0.630453257823668,-0.388400056866451,1.1719998117818804,0.0012627583928406239,0.041315578790989294,2.5051496028900146,3.40616742113974,5,0,1872,248,795,533,-8.354061745936345,-3.081433065549344
130,02212600,0.797263785436638,-0.20331454997199247,1.0393819007249134,0.002094253897666931,0.10289875182439386,2.735619068145752,2.6984049736048386,109,0,1203,2,441,238,-4.235204679286833,-2.6475354450213673
131,02215100,0.7498185099941539,-0.04772339815124779,1.0362849307009077,0.034206680953502655,0.10399891111879737,3.2716661214828395,3.4128963910168335,0,0,909,0,310,338,-3.875376033058383,-2.9782755771247134
132,02216180,0.7229333263936955,-0.13210375772627564,0.9502380134878701,0.0,0.06456847311114328,3.5726821422576904,3.2939054136648784,1924,0,2346,196,1613,353,-inf,-3.579901089273472
133,02221525,0.7625562848908483,-0.09575507928197768,1.2032823901857512,0.032827429473400116,0.0890956044176912,2.4471356868743896,2.7558500725769464,0,0,730,53,194,239,-2.6693599346057546,-2.839251720912645
134,02231000,0.8442661270976969,-0.12044527864645509,0.9284426058022446,0.030916048213839576,0.10152908571323446,2.7540934085845947,2.6289338456535947,0,0,389,20,536,211,-3.918293421154384,-2.6812467694329825
135,02245500,0.4396448500385275,-0.15463030219907373,1.247386036319079,0.07757725566625595,0.17079006812790684,3.19618299007415,2.7222884031989487,0,0,173,4,272,115,-2.738521163439427,-2.1750726266607554
136,02246000,0.6628030487468839,-0.24765556054556412,1.27518252336692,0.0640699714422226,0.14869654793082562,2.900233936309809,2.8935008843324037,0,0,366,75,249,124,-2.731964863578341,-2.331543918158533
137,02296500,0.7931984851581109,0.15840912938826615,0.7657962667554732,0.010280803684145221,0.04529685391841848,3.811629366874679,2.8791566357109346,0,0,1074,168,872,538,-5.140755279151702,-3.4699335707718366
138,02297155,0.6554790220174833,-0.05905989417356308,0.9430580284599759,0.0002250076358905062,0.07815408042262864,2.8575968742370605,2.57673766817165,226,0,1404,95,849,292,-5.4731765085266035,-3.132639068871087
139,02297310,0.7523463141156794,0.18672974769083148,0.7968431632286483,0.01040402241051197,0.05976586104040351,3.7068665504455542,2.924725054899601,38,0,1149,84,779,458,-5.16590330981341,-3.555966702643244
140,02298123,0.7541382143593538,0.12608437795560026,0.8897092748060588,0.0283915214240551,0.06869192520984614,4.29928731918335,3.3663303122159087,0,0,585,16,650,595,-3.8522358003949404,-3.557647461078116
141,02298608,0.7468329107548835,0.27560677193721306,0.700032043784697,0.014364487491548061,0.07733639632166926,5.171971559524532,3.665037899404252,64,0,897,115,698,440,-4.420045717791398,-3.4805525468910687
142,02299950,0.5880078675591662,0.25933090253753455,0.5517998352279995,0.06223028898239136,0.09144536851701437,5.370618820190422,3.25003627611905,0,0,253,121,558,299,-3.250414489157179,-3.1937788575113304
143,02300700,0.5084935933604458,0.21649752663926988,0.540093414426935,0.07144572585821152,0.1522811842666564,4.80634880065918,3.7321872530658293,8,0,387,52,283,209,-2.2351484114421813,-2.826489625020859
144,02342933,0.6485750169913584,0.005736128250364974,0.657517861081327,0.013500457629561424,0.17393854410698692,3.5793090105056673,2.8549720899531787,0,0,1053,7,434,119,-4.200892003393608,-2.1216015354019446
145,02349900,0.5788046834292109,-0.2333065352207057,1.231861576585776,0.05880199372768402,0.12115423316859611,2.8560969829559326,3.3519020662611423,0,0,202,1,346,244,-3.8687479870370667,-2.8630616404264178
146,02350900,-0.009031482097070498,-0.10328793358581483,1.716079579371789,0.1255260854959488,0.1297433097511787,2.8512351512908936,3.0070322330510555,0,0,224,97,69,113,-2.433782023400789,-2.824802728591614
147,02361000,0.7003497899140143,0.09608916720267194,1.087272604897524,0.12811659276485443,0.14841745725850497,3.5969076395034714,2.9740043971688,0,0,326,89,90,87,-2.4313529192230066,-2.7693060735578103
148,02363000,0.8057144913031313,0.003479027312069097,0.9094675115887971,0.03415778651833534,0.15054468189284476,3.681450128555298,3.159945324079569,0,0,962,96,212,88,-3.967676719593193,-2.435432532487644
149,02369800,0.5963518965022363,-0.09115231180942382,1.1917716985931552,0.3006430447101597,0.20198416056389457,4.086159086227405,4.9669930692464765,0,0,0,101,91,147,-2.183473112313625,-2.4343505912891414
150,02371500,0.7940361241823148,-0.04753934117135084,1.0420541379042174,0.05859198793768883,0.14649509606752525,4.3282470703125,4.131182312078474,0,0,817,157,205,140,-3.654457051912796,-2.675490578574948
151,02372250,0.7729071093368908,-0.03173128033482751,0.854589951559147,0.062004365026950836,0.15617592104946393,4.3210629940032845,4.148972243540749,0,0,801,235,160,99,-3.252407458558651,-2.6447336508251205
152,02374500,0.729649567012554,0.01495799318152763,1.106245002012191,0.3168005347251892,0.37311016268195024,4.096928596496582,3.48873953168354,0,0,16,16,61,45,-1.7478291640072552,-1.6129518771698736
153,02381600,0.554919597439417,-0.08366726097229105,0.7575133413616393,0.13243693113327026,0.4746401948265095,3.4055209159851074,3.2568974934586263,0,0,401,0,75,35,-2.100446001696804,-1.5986069073212996
154,02384540,0.7835259245775371,0.011400325288648538,0.9598645385788342,0.09967134892940521,0.2666729142604679,6.521705627441406,5.344268596746056,0,0,738,135,129,79,-3.1200588399429035,-2.7849602409287346
155,02395120,0.7562103647317036,0.08872531005837493,0.7745737009181705,0.21127605438232422,0.18050439086758285,3.3118948936462402,3.1323527356765752,0,0,27,23,124,115,-2.1936936019717312,-2.5991676689269716
